phone,first_name,last_name,timezone,account_ref,amount_due
+18229543355,James,Martinez,America/Los_Angeles,ACC-206502,4432.94
+16803223357,Mark,Mwangi,Pacific/Honolulu,ACC-206503,1117.41
+15404010012,Kevin,Kahale,America/Denver,ACC-206504,3622.06
+19042229120,Mark,Martin,America/Chicago,ACC-206505,65.17
+17309897085,Aisha,King,America/Los_Angeles,ACC-206506,4082.51
+14046939235,Maria,Carter,America/Phoenix,ACC-206507,3545.84
+15715514798,Joshua,Reyes,America/New_York,ACC-206508,875.60
+12295322167,Jennifer,Beauchamp,America/Denver,ACC-206509,4046.58
+14865221230,Victoria,Williams,America/Chicago,ACC-206510,246.13
+13993734026,Patricia,Chen,America/Chicago,ACC-206511,4035.09
+12232853869,David,Young,America/Los_Angeles,ACC-206512,3519.15
+18394500760,Elijah,Carter,America/New_York,ACC-206513,819.45
+16138481631,Omar,Petrov,America/New_York,ACC-206514,3551.25
+17513273349,Steven,Delacroix,America/Los_Angeles,ACC-206515,3606.55
+19966424947,Paul,Sorensen,America/New_York,ACC-206516,2154.24
+18565693559,Michelle,Johnson,America/New_York,ACC-206517,696.16
+17243145793,Joseph,Walker,America/Chicago,ACC-206518,508.23
+13953607344,Karen,Andersson,America/Los_Angeles,ACC-206519,1110.24
+15262025878,Ryan,Petrov,America/New_York,ACC-206520,2923.05
+12253336310,Jason,Sandoval,America/New_York,ACC-206521,4799.55
+14678280755,Victoria,Martinez,America/Chicago,ACC-206522,1399.02
+12496806387,Nathan,Kowalski,America/New_York,ACC-206523,2143.96
+17585546633,Yuki,Lee,America/Los_Angeles,ACC-206524,2990.45
+13299141970,Hannah,Mbeki,America/Los_Angeles,ACC-206525,3979.29
+12967869911,Hannah,Delacroix,America/Denver,ACC-206526,405.90
+18745545408,Brian,Whitfield,America/Chicago,ACC-206527,163.94
+17014537790,Sophia,Novak,America/Phoenix,ACC-206528,308.20
+15484401497,Grace,Novak,America/Chicago,ACC-206529,4136.44
+12489789376,Amanda,Delacroix,America/Los_Angeles,ACC-206530,1713.59
+17893134067,Aisha,Clark,America/Denver,ACC-206531,3657.63
+19709872087,Michael,Wright,America/Chicago,ACC-206532,4693.02
+13979903133,Elijah,Mwangi,America/New_York,ACC-206533,3089.06
+19315810050,Chloe,Nakamura,America/Phoenix,ACC-206534,1195.60
+16436887285,Jennifer,Robinson,America/New_York,ACC-206535,3022.02
+19136519714,James,Walker,America/New_York,ACC-206536,4771.02
+17873836626,Daniel,Walker,America/Los_Angeles,ACC-206537,2666.92
+18254454819,James,Okafor,America/Los_Angeles,ACC-206538,2090.11
+17205649342,Grace,Williams,America/New_York,ACC-206539,3132.81
+18089487729,Anthony,Clark,America/Chicago,ACC-206540,2949.61
+13065344843,Nancy,Lewis,America/New_York,ACC-206541,2020.33
+14947524065,Victoria,Robinson,America/Chicago,ACC-206542,1336.84
+19849404410,Daniel,Anderson,America/Los_Angeles,ACC-206543,2173.01
+15832466327,Fatima,Anderson,America/Denver,ACC-206544,2817.11
+14349912494,Andrew,Taylor,America/New_York,ACC-206545,931.92
+15164760663,Andrew,Mbeki,America/Denver,ACC-206546,3068.62
+17165383042,Linda,Chen,America/Chicago,ACC-206547,2235.88
+13034941335,Sandra,Petrov,America/Los_Angeles,ACC-206548,3094.35
+17958881743,Ashley,Mwangi,America/Los_Angeles,ACC-206549,899.81
+18122843286,Nathan,Andersson,America/Los_Angeles,ACC-206550,4457.02
+15829284837,Jennifer,Kahale,America/Chicago,ACC-206551,4112.73
+12899163653,Jason,Johnson,America/Los_Angeles,ACC-206552,3660.19
+13417407512,Benjamin,Novak,America/Chicago,ACC-206553,2688.19
+14116622040,Anthony,Petrov,America/Denver,ACC-206554,4313.91
+12728880318,Susan,Rossi,America/Chicago,ACC-206555,3456.60
+19104077743,Chloe,Johnson,America/Chicago,ACC-206556,850.24
+14269754095,Christopher,Harris,America/Chicago,ACC-206557,379.78
+17478184000,Brian,Okafor,America/New_York,ACC-206558,911.38
+15977786836,Linda,Adeyemi,Pacific/Honolulu,ACC-206559,59.44
+17337169218,Priya,Iqbal,America/Chicago,ACC-206560,4495.12
+18128423609,Joseph,Williams,America/New_York,ACC-206561,3368.34
+14362684550,Isabella,Lindgren,America/New_York,ACC-206562,2504.86
+15629497805,Joseph,Garcia,America/New_York,ACC-206563,1899.71
+19162817482,Maria,Kowalski,America/Chicago,ACC-206564,162.85
+16684113949,Jennifer,Chen,America/Phoenix,ACC-206565,4726.32
+19013649632,Olivia,Johnson,America/Los_Angeles,ACC-206566,2473.15
+18543974918,Grace,Williams,America/New_York,ACC-206567,3496.90
+14685996678,Priya,Ferreira,America/New_York,ACC-206568,3515.71
+14159074298,Michael,Mwangi,America/New_York,ACC-206569,3025.96
+13189748580,Susan,Sorensen,America/New_York,ACC-206570,1623.44
+13028811765,Mark,Lindgren,America/Chicago,ACC-206571,4054.05
+13855160658,James,Robinson,Pacific/Honolulu,ACC-206572,1739.95
+19799639683,Robert,Garcia,America/Denver,ACC-206573,819.01
+12203539678,Jennifer,Novak,America/Los_Angeles,ACC-206574,4325.32
+19906930878,Diego,Beauchamp,America/Los_Angeles,ACC-206575,4331.53
+13593822522,Karen,Sandoval,America/New_York,ACC-206576,3535.06
+19134489871,Grace,Adeyemi,America/Phoenix,ACC-206577,4448.49
+18177036442,Isabella,Adeyemi,America/Denver,ACC-206578,2658.64
+12814997613,Paul,Andersson,America/Chicago,ACC-206579,4402.47
+15962437111,Ahmed,Mwangi,America/Chicago,ACC-206580,3773.21
+18614253572,Ryan,Moore,America/New_York,ACC-206581,4694.24
+14446608767,Maria,Reyes,America/Denver,ACC-206582,4741.38
+19994576259,Nancy,Reyes,America/New_York,ACC-206583,2120.67
+18718519948,Maria,Iqbal,America/Denver,ACC-206584,909.61
+16796745259,Susan,White,America/New_York,ACC-206585,4967.15
+18938603990,Andrew,Sorensen,America/Chicago,ACC-206586,198.74
+14614794485,Paul,Iqbal,America/Los_Angeles,ACC-206587,2564.60
+18984528353,Michelle,Young,America/New_York,ACC-206588,3070.62
+16984956625,Ryan,Brown,America/Chicago,ACC-206589,1187.80
+12359280636,Susan,Anderson,America/Los_Angeles,ACC-206590,1621.56
+19696410336,Betty,Carter,America/Denver,ACC-206591,1959.42
+17357959639,Maria,Clark,America/New_York,ACC-206592,1884.50
+18744726861,Kevin,Gonzalez,America/Chicago,ACC-206593,1170.75
+16047948828,Yuki,Whitfield,America/Denver,ACC-206594,2686.46
+14812086183,Victoria,Rossi,America/Los_Angeles,ACC-206595,2302.47
+12009794739,Betty,Iqbal,America/Chicago,ACC-206596,3348.78
+13719252082,Paul,Martinez,America/New_York,ACC-206597,4902.59
+18209967145,Kevin,Robinson,America/Los_Angeles,ACC-206598,1227.64
+16967602440,Mark,Petrov,America/Phoenix,ACC-206599,3400.05
+18547902105,Yuki,Rossi,Pacific/Honolulu,ACC-206600,993.59
+18588176082,Diego,Sorensen,America/Los_Angeles,ACC-206601,1972.22
+12086835148,Ahmed,Anderson,America/Los_Angeles,ACC-206602,4320.96
+17856506321,Betty,Iqbal,America/Los_Angeles,ACC-206603,3099.70
+13384337486,Daniel,Sorensen,America/Los_Angeles,ACC-206604,2500.03
+19733231633,Patricia,Clark,America/Los_Angeles,ACC-206605,2371.96
+12363274923,Nathan,Carter,America/Los_Angeles,ACC-206606,1974.34
+18897449031,Paul,King,America/Chicago,ACC-206607,1831.08
+16079742770,Lucia,Williams,America/Los_Angeles,ACC-206608,3961.70
+19509813664,Wei,Mbeki,America/Chicago,ACC-206609,861.57
+13685064398,Yuki,Taylor,America/Chicago,ACC-206610,1586.90
+17062553353,Jennifer,Wilson,America/Los_Angeles,ACC-206611,273.45
+12089107354,David,Whitfield,America/Denver,ACC-206612,1026.85
+13758040488,Linda,Johnson,Pacific/Honolulu,ACC-206613,4822.44
+14203509585,Diego,Moore,America/New_York,ACC-206614,3496.96
+12453443950,Diego,Sorensen,America/Chicago,ACC-206615,1792.61
+17074938764,Aisha,Kahale,America/New_York,ACC-206616,1371.82
+14714624732,Patricia,Ferreira,America/New_York,ACC-206617,1110.99
+12982930571,Nathan,Williams,America/New_York,ACC-206618,1536.64
+12443240744,Maria,Martin,America/Chicago,ACC-206619,1131.53
+17819063816,Lucia,Jackson,America/New_York,ACC-206620,4005.39
+14547568668,Fatima,Taylor,America/New_York,ACC-206621,3558.31
+15186812856,Patricia,Martinez,America/New_York,ACC-206622,554.28
+16188393506,Susan,White,America/New_York,ACC-206623,183.35
+14222899385,Ashley,Hall,America/Chicago,ACC-206624,861.63
+15986250369,Nathan,Whitfield,America/Chicago,ACC-206625,4767.60
+15418194241,Ryan,Lee,America/Los_Angeles,ACC-206626,184.41
+18178550129,Yuki,Anderson,America/New_York,ACC-206627,3168.20
+17256535214,Emily,Lee,America/New_York,ACC-206628,1664.26
+16997537428,David,Harris,America/Chicago,ACC-206629,724.56
+19747059067,Mark,Adeyemi,America/Los_Angeles,ACC-206630,1792.64
+18397907558,Andrew,Beauchamp,America/Los_Angeles,ACC-206631,801.50
+14179238882,Isabella,Williams,America/Denver,ACC-206632,3454.52
+12072443222,Kevin,Thomas,America/Los_Angeles,ACC-206633,1791.67
+17194203720,Isabella,Reyes,America/New_York,ACC-206634,1858.96
+18625273107,Susan,Lewis,America/New_York,ACC-206635,118.14
+13385614541,Christopher,Brown,America/Chicago,ACC-206636,3376.05
+16373163128,Olivia,Wilson,America/Chicago,ACC-206637,2475.87
+19323552624,Yuki,Lindgren,America/Denver,ACC-206638,247.71
+18192012571,Hannah,Miller,America/Chicago,ACC-206639,2203.24
+15718483212,Michelle,Costa,America/Los_Angeles,ACC-206640,3320.71
+14008371927,Anthony,Garcia,America/Los_Angeles,ACC-206641,3620.74
+17512620381,David,Lewis,America/Los_Angeles,ACC-206642,955.30
+16185320557,Jason,Mbeki,America/Chicago,ACC-206643,469.88
+18078235530,Emily,Petrov,America/Los_Angeles,ACC-206644,1022.12
+17713613751,Karen,Reyes,Pacific/Honolulu,ACC-206645,4107.15
+17964002689,Ahmed,Jackson,America/Chicago,ACC-206646,4313.07
+17354080243,Samuel,Robinson,America/New_York,ACC-206647,2386.89
+19094503082,Hannah,Delacroix,America/Los_Angeles,ACC-206648,3712.15
+13517099085,Priya,Miller,America/Chicago,ACC-206649,3860.40
+19493873167,Elijah,Miller,America/Phoenix,ACC-206650,2396.28
+14429066660,David,Iqbal,America/New_York,ACC-206651,4337.25
+15167373916,Kevin,Anderson,America/Los_Angeles,ACC-206652,721.98
+12153405552,Maria,Wilson,America/New_York,ACC-206653,1035.59
+19663519074,Grace,White,America/Los_Angeles,ACC-206654,2385.14
+16609164289,Sophia,Clark,America/Denver,ACC-206655,1504.26
+16208510374,Elijah,Okafor,America/Chicago,ACC-206656,1308.11
+12507306326,Brian,Rossi,America/Denver,ACC-206657,1375.20
+14847280035,David,Sandoval,America/Anchorage,ACC-206658,4399.39
+15223681549,Ashley,Williams,America/Los_Angeles,ACC-206659,3237.47
+15133862466,Nathan,Sorensen,America/New_York,ACC-206660,2871.15
+19813328072,Sophia,Lee,America/New_York,ACC-206661,4326.90
+19448501176,Emily,King,America/Los_Angeles,ACC-206662,2308.29
+19816601272,James,Walker,America/Chicago,ACC-206663,3543.33
+13057593673,Steven,Wilson,America/Chicago,ACC-206664,629.05
+15516883410,Yuki,Williams,America/New_York,ACC-206665,1828.40
+19828454208,Yuki,Chen,America/New_York,ACC-206666,2407.30
+19027884661,Anthony,Clark,America/New_York,ACC-206667,4507.52
+15458650802,Steven,Wilson,America/Los_Angeles,ACC-206668,890.10
+18694102800,Joseph,Walker,America/New_York,ACC-206669,2450.04
+18506914173,Grace,Costa,America/Chicago,ACC-206670,766.18
+19756789541,Andrew,Costa,America/New_York,ACC-206671,3931.64
+12302242321,Hannah,Robinson,America/Denver,ACC-206672,3103.24
+18946664199,Joshua,Wilson,America/New_York,ACC-206673,3450.39
+18543672445,Paul,Hall,America/New_York,ACC-206674,2635.53
+18173049246,Isabella,Adeyemi,America/Los_Angeles,ACC-206675,2632.16
+13054395409,Victoria,Johnson,America/New_York,ACC-206676,4649.15
+14932771633,Michelle,Whitfield,America/Phoenix,ACC-206677,2166.97
+17828868785,Maria,Jackson,America/New_York,ACC-206678,1428.03
+15756481661,Nancy,Beauchamp,America/Los_Angeles,ACC-206679,1148.01
+16646969173,Michelle,Hall,Pacific/Honolulu,ACC-206680,539.13
+19968053217,Linda,Williams,America/Phoenix,ACC-206681,2361.14
+16958476836,Diego,Davis,America/Phoenix,ACC-206682,132.17
+16158505654,Aisha,Lewis,America/New_York,ACC-206683,4771.32
+18165510917,Steven,Gonzalez,America/New_York,ACC-206684,4046.89
+17739953967,Sophia,Martinez,America/New_York,ACC-206685,447.37
+16363022727,Jennifer,Wilson,America/New_York,ACC-206686,3322.59
+14248723172,Yuki,Andersson,Pacific/Honolulu,ACC-206687,2691.71
+16239637768,Betty,Delacroix,Pacific/Honolulu,ACC-206688,3049.35
+14228675486,Joshua,Rossi,America/Los_Angeles,ACC-206689,2633.07
+15469183938,Susan,King,America/Denver,ACC-206690,283.88
+16722191584,Isabella,Walker,America/Chicago,ACC-206691,952.56
+18573350291,Ashley,Whitfield,America/Los_Angeles,ACC-206692,878.36
+18553178627,Andrew,Gonzalez,America/New_York,ACC-206693,815.52
+16206725935,Olivia,Martinez,America/Los_Angeles,ACC-206694,2202.52
+13448025585,Michelle,Lewis,America/Los_Angeles,ACC-206695,1935.88
+12168483208,Grace,White,America/Phoenix,ACC-206696,4984.68
+15722676094,Christopher,King,America/New_York,ACC-206697,760.97
+15646344333,Joshua,Thomas,America/Denver,ACC-206698,2515.30
+15515142456,Omar,Gonzalez,America/Los_Angeles,ACC-206699,3754.87
+15002358868,Jennifer,Costa,Pacific/Honolulu,ACC-206700,3893.16
+15335594273,Olivia,Costa,America/Los_Angeles,ACC-206701,755.02
+15734818337,Maria,Sorensen,America/New_York,ACC-206702,2696.03
+16816556818,Grace,Okafor,America/New_York,ACC-206703,878.60
+16449834841,Brian,Whitfield,America/Chicago,ACC-206704,3885.08
+15706403997,Emily,Novak,America/Denver,ACC-206705,3576.82
+18608464524,Andrew,Miller,America/New_York,ACC-206706,2991.51
+19363801479,Ahmed,Clark,America/Los_Angeles,ACC-206707,4786.41
+18782455410,David,Thomas,America/Chicago,ACC-206708,195.87
+16324769753,Michael,King,America/New_York,ACC-206709,2519.61
+17392567999,Mark,Robinson,America/Phoenix,ACC-206710,343.14
+12429902536,Olivia,Rossi,America/Chicago,ACC-206711,4989.33
+15392623449,Emily,Beauchamp,America/Denver,ACC-206712,2688.55
+15535732502,Diego,Young,America/Denver,ACC-206713,3852.63
+15529941020,Ashley,Wright,America/Los_Angeles,ACC-206714,2295.95
+14332878414,Karen,Carter,America/Chicago,ACC-206715,2841.00
+12613067075,Steven,Walker,America/Phoenix,ACC-206716,1426.01
+17288328212,Ryan,Mbeki,America/Anchorage,ACC-206717,1067.50
+19182120959,Maria,Lewis,America/New_York,ACC-206718,3537.34
+15264093190,Joseph,Johnson,America/Los_Angeles,ACC-206719,2397.78
+15528788852,Paul,Delacroix,America/New_York,ACC-206720,2110.48
+16543566973,Diego,Andersson,America/Chicago,ACC-206721,4003.24
+16477394955,Karen,Beauchamp,America/Chicago,ACC-206722,1470.99
+18339357529,Chloe,Taylor,America/Chicago,ACC-206723,629.96
+18485167843,Karen,Harris,America/Denver,ACC-206724,4965.95
+14166097240,Victoria,Andersson,America/New_York,ACC-206725,554.39
+16246660384,Daniel,Mbeki,America/New_York,ACC-206726,4800.69
+14318085799,Priya,Chen,America/New_York,ACC-206727,4614.13
+19404063912,David,Martin,America/Denver,ACC-206728,2246.55
+18896139347,Steven,White,America/Anchorage,ACC-206729,2809.21
+13824085776,Chloe,Rossi,America/Chicago,ACC-206730,4310.99
+16118723562,Benjamin,Chen,America/Chicago,ACC-206731,14.31
+18809950941,Omar,Wilson,America/Los_Angeles,ACC-206732,4239.31
+15856595509,Nathan,Miller,America/New_York,ACC-206733,4398.48
+18502447212,Isabella,Okafor,America/New_York,ACC-206734,1578.90
+13973999570,Priya,Beauchamp,America/Denver,ACC-206735,4219.98
+12682430266,Elijah,Taylor,America/Los_Angeles,ACC-206736,3329.56
+14144115509,Daniel,Kowalski,America/New_York,ACC-206737,2004.95
+19568649984,Fatima,Harris,America/New_York,ACC-206738,4147.39
+14264814439,Nancy,Garcia,America/Phoenix,ACC-206739,4506.26
+13126945499,Joseph,Adeyemi,America/New_York,ACC-206740,1628.64
+17373005217,Isabella,Harris,Pacific/Honolulu,ACC-206741,2557.70
+14993151285,James,Thornton,America/Los_Angeles,ACC-206742,664.09
+15398370637,Sandra,Sorensen,America/New_York,ACC-206743,809.51
+16682754972,Mark,Rossi,America/New_York,ACC-206744,1088.33
+19367257535,Robert,Novak,America/Los_Angeles,ACC-206745,1099.83
+18439187166,Fatima,Mbeki,America/Los_Angeles,ACC-206746,3186.21
+19756273187,Fatima,Petrov,America/New_York,ACC-206747,2336.35
+18432206375,Karen,Rossi,America/Chicago,ACC-206748,511.11
+13882324179,Benjamin,Adeyemi,America/New_York,ACC-206749,499.87
+18918001645,Isabella,Sorensen,America/Chicago,ACC-206750,2936.56
+16249152371,Chloe,Thomas,America/New_York,ACC-206751,1793.17
+17175162445,Nancy,Novak,America/Anchorage,ACC-206752,4673.68
+18445843580,Lucia,Walker,America/Phoenix,ACC-206753,1469.69
+14725726375,Ashley,Walker,America/Los_Angeles,ACC-206754,3002.38
+13859993204,Ashley,Taylor,America/Denver,ACC-206755,1686.21
+12187592219,Mark,Adeyemi,America/Chicago,ACC-206756,4069.70
+12393054658,Olivia,Jackson,America/Phoenix,ACC-206757,301.61
+16716284876,Joseph,Miller,America/New_York,ACC-206758,4808.62
+14412143109,Yuki,Brown,Pacific/Honolulu,ACC-206759,1968.17
+13116926579,Paul,Chen,America/Chicago,ACC-206760,4634.08
+14044307868,Linda,Mwangi,America/New_York,ACC-206761,2019.77
+15483358927,Ashley,Wright,America/New_York,ACC-206762,3816.31
+12033214580,Joseph,Miller,America/New_York,ACC-206763,1268.69
+16049335711,Jennifer,Andersson,America/Los_Angeles,ACC-206764,122.79
+14704923891,Ashley,Rossi,America/Chicago,ACC-206765,3964.79
+17955194745,Patricia,Delacroix,America/Chicago,ACC-206766,2539.78
+18619712094,Aisha,Kowalski,America/Los_Angeles,ACC-206767,4163.17
+12166714317,Elijah,Moore,America/Los_Angeles,ACC-206768,2869.29
+15245973221,Jennifer,Garcia,America/New_York,ACC-206769,3596.06
+13557072911,Nathan,Chen,America/Chicago,ACC-206770,2713.79
+14016230568,Amanda,Clark,America/Chicago,ACC-206771,3884.92
+17096704578,Kevin,Garcia,America/Los_Angeles,ACC-206772,3143.42
+13184243140,Patricia,Lewis,America/Denver,ACC-206773,2576.15
+12115869424,Priya,Lewis,America/New_York,ACC-206774,3906.37
+15546301283,Sophia,Brown,Pacific/Honolulu,ACC-206775,4993.25
+15038128822,Olivia,Okafor,America/Anchorage,ACC-206776,1144.09
+19806760095,Nathan,Rossi,America/New_York,ACC-206777,4831.30
+12743171987,Grace,Brown,America/New_York,ACC-206778,1379.36
+18908446556,Patricia,Hall,America/Chicago,ACC-206779,1666.19
+16386249896,Lucia,Okafor,America/New_York,ACC-206780,2063.41
+14233222492,Michelle,Carter,America/New_York,ACC-206781,4906.82
+13582812870,Diego,King,America/Phoenix,ACC-206782,4782.21
+17433235865,Isabella,Thomas,America/Los_Angeles,ACC-206783,351.65
+14768949765,David,Lee,Pacific/Honolulu,ACC-206784,1282.69
+18778365353,Priya,Miller,America/Chicago,ACC-206785,111.30
+19786057101,Ashley,Clark,America/Chicago,ACC-206786,180.18
+19033080981,Christopher,Johnson,Pacific/Honolulu,ACC-206787,2421.60
+19944569781,Ashley,Lewis,America/Chicago,ACC-206788,1420.56
+19847433694,Jennifer,Reyes,America/Phoenix,ACC-206789,1743.61
+15874446398,Lucia,Davis,America/New_York,ACC-206790,2182.62
+15975026071,Patricia,White,America/Denver,ACC-206791,2874.76
+19776929129,Betty,Young,America/Denver,ACC-206792,1090.97
+18462422174,Priya,Sorensen,America/Denver,ACC-206793,77.54
+13463651221,Emily,Taylor,America/Los_Angeles,ACC-206794,2830.74
+13173855201,Linda,Davis,America/New_York,ACC-206795,2939.10
+12207271548,Amanda,Wilson,America/Chicago,ACC-206796,525.76
+14517692402,Michael,Kowalski,America/New_York,ACC-206797,3463.60
+16373758076,Mark,Adeyemi,America/New_York,ACC-206798,4073.91
+17876514518,Kevin,Martinez,America/Chicago,ACC-206799,1015.03
+17788444615,Wei,Lindgren,America/Los_Angeles,ACC-206800,3830.79
+13294563823,Susan,Miller,America/Chicago,ACC-206801,22.15
+12707959627,Karen,Davis,America/Denver,ACC-206802,3411.29
+13487139831,Andrew,Novak,America/Chicago,ACC-206803,193.28
